# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 5 --loaded-duration-minutes 1 --output-dir run1
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
0,0,0,PLAYER_SESSION_CREATE,1584563036643,0,
0,0,0,REQ_HOME_START,1584563036644,4,
0,0,0,REQ_HOME_END,1584563039471,4,
0,0,0,REQ_GET_START,1584563039472,5,
0,0,0,REQ_GET_END,1584563039960,5,
0,0,0,REQ_GET_START,1584563039960,6,
0,0,0,REQ_GET_END,1584563041341,6,
0,0,0,REQ_GET_START,1584563041341,7,
0,0,0,REQ_GET_END,1584563043014,7,
0,0,0,REQ_GET_START,1584563043014,8,
0,0,0,REQ_GET_END,1584563044282,8,
0,0,0,REQ_GET_START,1584563044283,9,
0,0,0,REQ_GET_END,1584563046920,9,
0,0,0,REQ_GET_START,1584563046920,10,
0,0,0,REQ_GET_END,1584563049201,10,
0,0,0,REQ_GET_START,1584563049201,11,
0,0,0,REQ_GET_END,1584563049988,11,
0,0,0,REQ_GET_START,1584563049988,12,
0,0,0,REQ_GET_END,1584563050773,12,
0,0,0,REQ_GET_START,1584563050773,13,
0,0,0,REQ_GET_END,1584563051178,13,
0,0,0,REQ_GET_START,1584563051179,14,
0,0,0,REQ_GET_END,1584563051680,14,
0,0,0,REQ_GET_START,1584563051680,15,
0,0,0,REQ_GET_END,1584563052104,15,
0,0,0,REQ_GET_START,1584563052104,16,
0,0,0,PLAYBACK_FAIL,1584563053554,16,
