# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 5 --loaded-duration-minutes 1 --output-dir run1
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":1.0,"logLevel":"WARN","outputDir":"run1","overwriteOutput":false,"recordingPath":"recording.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
5,4,0,PLAYER_SESSION_CREATE,1584563092177,0,
5,4,0,REQ_HOME_START,1584563092177,4,
5,4,0,REQ_HOME_END,1584563092823,4,
5,4,0,REQ_GET_START,1584563092823,5,
5,4,0,REQ_GET_END,1584563093322,5,
5,4,0,REQ_GET_START,1584563093322,6,
5,4,0,REQ_GET_END,1584563093854,6,
5,4,0,REQ_GET_START,1584563093854,7,
5,4,0,REQ_GET_END,1584563094191,7,
5,4,0,REQ_GET_START,1584563094192,8,
5,4,0,REQ_GET_END,1584563094748,8,
5,4,0,REQ_GET_START,1584563094748,9,
5,4,0,REQ_GET_END,1584563095311,9,
5,4,0,REQ_GET_START,1584563095311,10,
5,4,0,REQ_GET_END,1584563095769,10,
5,4,0,REQ_GET_START,1584563095769,11,
5,4,0,REQ_GET_END,1584563097203,11,
5,4,0,REQ_GET_START,1584563097203,12,
5,4,0,REQ_GET_END,1584563106214,12,
5,4,0,REQ_GET_START,1584563106214,13,
5,4,0,REQ_GET_END,1584563108299,13,
5,4,0,REQ_GET_START,1584563108299,14,
5,4,0,REQ_GET_END,1584563108604,14,
5,4,0,REQ_GET_START,1584563108604,15,
5,4,0,REQ_GET_END,1584563108982,15,
5,4,0,REQ_GET_START,1584563108982,16,
5,4,0,REQ_GET_END,1584563109352,16,
5,4,0,REQ_GET_START,1584563109352,17,
5,4,0,REQ_GET_END,1584563109798,17,
5,4,0,REQ_GET_START,1584563109798,18,
5,4,0,REQ_GET_END,1584563110157,18,
5,4,0,REQ_GET_START,1584563110157,19,
5,4,0,REQ_GET_END,1584563110555,19,
5,4,0,REQ_GET_START,1584563110555,20,
5,4,0,REQ_GET_END,1584563110928,20,
5,4,0,REQ_GET_START,1584563110928,21,
5,4,0,REQ_GET_END,1584563111254,21,
5,4,0,REQ_GET_START,1584563111254,22,
5,4,0,REQ_GET_END,1584563111754,22,
5,4,0,REQ_GET_START,1584563111754,23,
5,4,0,REQ_GET_END,1584563112550,23,
5,4,0,REQ_GET_START,1584563112550,24,
5,4,0,REQ_GET_END,1584563113246,24,
5,4,0,WS_OPEN_START,1584563113246,25,
5,4,0,WS_OPEN_END,1584563116577,25,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563116577,26,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563117128,26,
5,4,0,WS_SEND_START,1584563117128,26,
5,4,0,WS_SEND_END,1584563117128,26,
5,4,0,WS_RECV_INIT_START,1584563117128,27,
5,4,0,WS_RECV_INIT_END,1584563117128,27,
5,4,0,WS_RECV_START,1584563117128,28,
5,4,0,WS_RECV_END,1584563122710,28,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563122711,29,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563126675,29,
5,4,0,WS_SEND_START,1584563126675,29,
5,4,0,WS_SEND_END,1584563126675,29,
5,4,0,WS_RECV_START,1584563126675,30,
5,4,0,WS_RECV_END,1584563127281,30,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563127281,31,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563131776,31,
5,4,0,WS_SEND_START,1584563131776,31,
5,4,0,WS_SEND_END,1584563131776,31,
5,4,0,WS_RECV_START,1584563131777,32,
5,4,0,WS_RECV_END,1584563132146,32,
5,4,0,WS_RECV_START,1584563132146,33,
5,4,0,WS_RECV_END,1584563132146,33,
5,4,0,WS_RECV_START,1584563132146,34,
5,4,0,WS_RECV_END,1584563132153,34,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563132153,35,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563134241,35,
5,4,0,WS_SEND_START,1584563134241,35,
5,4,0,WS_SEND_END,1584563134241,35,
5,4,0,WS_RECV_START,1584563134241,36,
5,4,0,WS_RECV_END,1584563135346,36,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563135346,37,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563139066,37,
5,4,0,WS_SEND_START,1584563139066,37,
5,4,0,WS_SEND_END,1584563139067,37,
5,4,0,WS_RECV_START,1584563139067,38,
5,4,0,WS_RECV_END,1584563139474,38,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563139474,39,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563142909,39,
5,4,0,WS_SEND_START,1584563142909,39,
5,4,0,WS_SEND_END,1584563142909,39,
5,4,0,WS_RECV_START,1584563142909,40,
5,4,0,WS_RECV_END,1584563143119,40,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563143119,41,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563149519,41,
5,4,0,WS_SEND_START,1584563149519,41,
5,4,0,WS_SEND_END,1584563149519,41,
5,4,0,PLAYBACK_SLEEPBEFORE_START,1584563149519,42,
5,4,0,PLAYBACK_SLEEPBEFORE_END,1584563152192,42,
5,4,0,PLAYBACK_FAIL,1584563152192,42,
