# http://127.0.0.1:4803 --workers 10 --loaded-duration-minutes 2 --output-dir run3
# {"appUrl":"http://127.0.0.1:4803","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run3","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
9,9,0,PLAYER_SESSION_CREATE,1584569168621,0,
9,9,0,REQ_HOME_START,1584569168621,4,
9,9,0,REQ_HOME_END,1584569168783,4,
9,9,0,WS_OPEN_START,1584569168783,5,
9,9,0,WS_OPEN_END,1584569168785,5,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569168785,6,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569168830,6,
9,9,0,WS_SEND_START,1584569168830,6,
9,9,0,WS_SEND_END,1584569168831,6,
9,9,0,WS_RECV_INIT_START,1584569168831,7,
9,9,0,WS_RECV_INIT_END,1584569168831,7,
9,9,0,WS_RECV_START,1584569168831,8,
9,9,0,WS_RECV_END,1584569169322,8,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569169322,9,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569171796,9,
9,9,0,WS_SEND_START,1584569171796,9,
9,9,0,WS_SEND_END,1584569171796,9,
9,9,0,WS_RECV_START,1584569171796,10,
9,9,0,WS_RECV_END,1584569171827,10,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569171828,11,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569178848,11,
9,9,0,WS_SEND_START,1584569178849,11,
9,9,0,WS_SEND_END,1584569178849,11,
9,9,0,WS_RECV_START,1584569178849,12,
9,9,0,WS_RECV_END,1584569178866,12,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569178866,13,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569182347,13,
9,9,0,WS_SEND_START,1584569182347,13,
9,9,0,WS_SEND_END,1584569182348,13,
9,9,0,WS_RECV_START,1584569182348,14,
9,9,0,WS_RECV_END,1584569182387,14,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569182387,15,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569185633,15,
9,9,0,WS_SEND_START,1584569185633,15,
9,9,0,WS_SEND_END,1584569185633,15,
9,9,0,WS_RECV_START,1584569185633,16,
9,9,0,WS_RECV_END,1584569185660,16,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569185660,17,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569187799,17,
9,9,0,WS_SEND_START,1584569187799,17,
9,9,0,WS_SEND_END,1584569187799,17,
9,9,0,WS_RECV_START,1584569187799,18,
9,9,0,WS_RECV_END,1584569188536,18,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569188536,19,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569194462,19,
9,9,0,WS_SEND_START,1584569194462,19,
9,9,0,WS_SEND_END,1584569194463,19,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1584569194463,20,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1584569196678,20,
9,9,0,WS_SEND_START,1584569196678,20,
9,9,0,WS_SEND_END,1584569196679,20,
9,9,0,WS_RECV_START,1584569196679,21,
