# http://127.0.0.1:4803 --workers 10 --loaded-duration-minutes 2 --output-dir run3
# {"appUrl":"http://127.0.0.1:4803","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run3","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
12,2,1,PLAYER_SESSION_CREATE,1584569239950,0,
12,2,1,REQ_HOME_START,1584569239950,4,
12,2,1,REQ_HOME_END,1584569240006,4,
12,2,1,WS_OPEN_START,1584569240006,5,
12,2,1,WS_OPEN_END,1584569240009,5,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569240009,6,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569240057,6,
12,2,1,WS_SEND_START,1584569240057,6,
12,2,1,WS_SEND_END,1584569240057,6,
12,2,1,WS_RECV_INIT_START,1584569240057,7,
12,2,1,WS_RECV_INIT_END,1584569240057,7,
12,2,1,WS_RECV_START,1584569240057,8,
12,2,1,WS_RECV_END,1584569240583,8,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569240583,9,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569243058,9,
12,2,1,WS_SEND_START,1584569243058,9,
12,2,1,WS_SEND_END,1584569243058,9,
12,2,1,WS_RECV_START,1584569243058,10,
12,2,1,WS_RECV_END,1584569243083,10,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569243083,11,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569250105,11,
12,2,1,WS_SEND_START,1584569250105,11,
12,2,1,WS_SEND_END,1584569250105,11,
12,2,1,WS_RECV_START,1584569250105,12,
12,2,1,WS_RECV_END,1584569250118,12,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569250118,13,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569253596,13,
12,2,1,WS_SEND_START,1584569253596,13,
12,2,1,WS_SEND_END,1584569253596,13,
12,2,1,WS_RECV_START,1584569253596,14,
12,2,1,WS_RECV_END,1584569253630,14,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569253630,15,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569256876,15,
12,2,1,WS_SEND_START,1584569256876,15,
12,2,1,WS_SEND_END,1584569256877,15,
12,2,1,WS_RECV_START,1584569256877,16,
12,2,1,WS_RECV_END,1584569257052,16,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569257052,17,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569259193,17,
12,2,1,WS_SEND_START,1584569259193,17,
12,2,1,WS_SEND_END,1584569259194,17,
12,2,1,WS_RECV_START,1584569259194,18,
12,2,1,WS_RECV_END,1584569259438,18,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569259438,19,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569265363,19,
12,2,1,WS_SEND_START,1584569265363,19,
12,2,1,WS_SEND_END,1584569265363,19,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569265363,20,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569267585,20,
12,2,1,WS_SEND_START,1584569267585,20,
12,2,1,WS_SEND_END,1584569267585,20,
12,2,1,WS_RECV_START,1584569267585,21,
12,2,1,WS_RECV_END,1584569268350,21,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569268350,22,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569271392,22,
12,2,1,WS_SEND_START,1584569271393,22,
12,2,1,WS_SEND_END,1584569271393,22,
12,2,1,WS_RECV_START,1584569271393,23,
12,2,1,WS_RECV_END,1584569271714,23,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569271714,24,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569276003,24,
12,2,1,WS_SEND_START,1584569276003,24,
12,2,1,WS_SEND_END,1584569276003,24,
12,2,1,WS_RECV_START,1584569276003,25,
12,2,1,WS_RECV_END,1584569276348,25,
12,2,1,PLAYBACK_SLEEPBEFORE_START,1584569276348,26,
12,2,1,PLAYBACK_SLEEPBEFORE_END,1584569278264,26,
12,2,1,WS_SEND_START,1584569278264,26,
