# http://127.0.0.1:4803 --workers 10 --loaded-duration-minutes 2 --output-dir run3
# {"appUrl":"http://127.0.0.1:4803","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run3","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,2,0,PLAYER_SESSION_CREATE,1584568999760,0,
2,2,0,REQ_HOME_START,1584568999761,4,
2,2,0,REQ_HOME_END,1584568999811,4,
2,2,0,WS_OPEN_START,1584568999811,5,
2,2,0,WS_OPEN_END,1584568999816,5,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584568999816,6,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584568999864,6,
2,2,0,WS_SEND_START,1584568999865,6,
2,2,0,WS_SEND_END,1584568999865,6,
2,2,0,WS_RECV_INIT_START,1584568999865,7,
2,2,0,WS_RECV_INIT_END,1584568999866,7,
2,2,0,WS_RECV_START,1584568999866,8,
2,2,0,WS_RECV_END,1584569000334,8,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569000334,9,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569002813,9,
2,2,0,WS_SEND_START,1584569002813,9,
2,2,0,WS_SEND_END,1584569002813,9,
2,2,0,WS_RECV_START,1584569002813,10,
2,2,0,WS_RECV_END,1584569002848,10,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569002848,11,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569009870,11,
2,2,0,WS_SEND_START,1584569009870,11,
2,2,0,WS_SEND_END,1584569009871,11,
2,2,0,WS_RECV_START,1584569009871,12,
2,2,0,WS_RECV_END,1584569009894,12,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569009894,13,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569013375,13,
2,2,0,WS_SEND_START,1584569013376,13,
2,2,0,WS_SEND_END,1584569013376,13,
2,2,0,WS_RECV_START,1584569013376,14,
2,2,0,WS_RECV_END,1584569013420,14,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569013420,15,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569016664,15,
2,2,0,WS_SEND_START,1584569016664,15,
2,2,0,WS_SEND_END,1584569016664,15,
2,2,0,WS_RECV_START,1584569016664,16,
2,2,0,WS_RECV_END,1584569016697,16,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569016697,17,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569018837,17,
2,2,0,WS_SEND_START,1584569018837,17,
2,2,0,WS_SEND_END,1584569018838,17,
2,2,0,WS_RECV_START,1584569018838,18,
2,2,0,WS_RECV_END,1584569019101,18,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569019101,19,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569025024,19,
2,2,0,WS_SEND_START,1584569025026,19,
2,2,0,WS_SEND_END,1584569025026,19,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1584569025027,20,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1584569027242,20,
2,2,0,WS_SEND_START,1584569027242,20,
2,2,0,WS_SEND_END,1584569027242,20,
2,2,0,WS_RECV_START,1584569027242,21,
