# http://127.0.0.1:4803 --workers 10 --loaded-duration-minutes 2 --output-dir run3
# {"appUrl":"http://127.0.0.1:4803","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run3","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
13,3,1,PLAYER_SESSION_CREATE,1584569265470,0,
13,3,1,REQ_HOME_START,1584569265470,4,
13,3,1,REQ_HOME_END,1584569265516,4,
13,3,1,WS_OPEN_START,1584569265516,5,
13,3,1,WS_OPEN_END,1584569265521,5,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569265522,6,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569265567,6,
13,3,1,WS_SEND_START,1584569265567,6,
13,3,1,WS_SEND_END,1584569265567,6,
13,3,1,WS_RECV_INIT_START,1584569265567,7,
13,3,1,WS_RECV_INIT_END,1584569265568,7,
13,3,1,WS_RECV_START,1584569265568,8,
13,3,1,WS_RECV_END,1584569266103,8,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569266103,9,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569268578,9,
13,3,1,WS_SEND_START,1584569268578,9,
13,3,1,WS_SEND_END,1584569268578,9,
13,3,1,WS_RECV_START,1584569268578,10,
13,3,1,WS_RECV_END,1584569268604,10,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569268604,11,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569275629,11,
13,3,1,WS_SEND_START,1584569275629,11,
13,3,1,WS_SEND_END,1584569275629,11,
13,3,1,WS_RECV_START,1584569275629,12,
13,3,1,WS_RECV_END,1584569275643,12,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569275643,13,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569279123,13,
13,3,1,WS_SEND_START,1584569279123,13,
13,3,1,WS_SEND_END,1584569279123,13,
13,3,1,WS_RECV_START,1584569279123,14,
13,3,1,WS_RECV_END,1584569279352,14,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569279352,15,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569282597,15,
13,3,1,WS_SEND_START,1584569282597,15,
13,3,1,WS_SEND_END,1584569282597,15,
13,3,1,WS_RECV_START,1584569282597,16,
13,3,1,WS_RECV_END,1584569282628,16,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569282629,17,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569284769,17,
13,3,1,WS_SEND_START,1584569284769,17,
13,3,1,WS_SEND_END,1584569284770,17,
13,3,1,WS_RECV_START,1584569284770,18,
13,3,1,WS_RECV_END,1584569285165,18,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569285165,19,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569291091,19,
13,3,1,WS_SEND_START,1584569291091,19,
13,3,1,WS_SEND_END,1584569291091,19,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569291091,20,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569293309,20,
13,3,1,WS_SEND_START,1584569293309,20,
13,3,1,WS_SEND_END,1584569293309,20,
13,3,1,WS_RECV_START,1584569293309,21,
13,3,1,WS_RECV_END,1584569293775,21,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569293775,22,
13,3,1,PLAYBACK_SLEEPBEFORE_END,1584569296819,22,
13,3,1,WS_SEND_START,1584569296819,22,
13,3,1,WS_SEND_END,1584569296820,22,
13,3,1,WS_RECV_START,1584569296820,23,
13,3,1,WS_RECV_END,1584569297085,23,
13,3,1,PLAYBACK_SLEEPBEFORE_START,1584569297085,24,
