# http://127.0.0.1:4803 --workers 10 --loaded-duration-minutes 2 --output-dir run3
# {"appUrl":"http://127.0.0.1:4803","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run3","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,0,1,PLAYER_SESSION_CREATE,1584569192435,0,
10,0,1,REQ_HOME_START,1584569192435,4,
10,0,1,REQ_HOME_END,1584569192802,4,
10,0,1,WS_OPEN_START,1584569192802,5,
10,0,1,WS_OPEN_END,1584569192804,5,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569192804,6,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569192852,6,
10,0,1,WS_SEND_START,1584569192852,6,
10,0,1,WS_SEND_END,1584569192852,6,
10,0,1,WS_RECV_INIT_START,1584569192852,7,
10,0,1,WS_RECV_INIT_END,1584569192853,7,
10,0,1,WS_RECV_START,1584569192853,8,
10,0,1,WS_RECV_END,1584569193411,8,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569193411,9,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569195889,9,
10,0,1,WS_SEND_START,1584569195889,9,
10,0,1,WS_SEND_END,1584569195889,9,
10,0,1,WS_RECV_START,1584569195889,10,
10,0,1,WS_RECV_END,1584569195921,10,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569195921,11,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569202946,11,
10,0,1,WS_SEND_START,1584569202946,11,
10,0,1,WS_SEND_END,1584569202946,11,
10,0,1,WS_RECV_START,1584569202946,12,
10,0,1,WS_RECV_END,1584569202960,12,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569202961,13,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569206439,13,
10,0,1,WS_SEND_START,1584569206440,13,
10,0,1,WS_SEND_END,1584569206440,13,
10,0,1,WS_RECV_START,1584569206440,14,
10,0,1,WS_RECV_END,1584569206481,14,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569206481,15,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569209724,15,
10,0,1,WS_SEND_START,1584569209724,15,
10,0,1,WS_SEND_END,1584569209724,15,
10,0,1,WS_RECV_START,1584569209724,16,
10,0,1,WS_RECV_END,1584569209758,16,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569209758,17,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569211896,17,
10,0,1,WS_SEND_START,1584569211896,17,
10,0,1,WS_SEND_END,1584569211896,17,
10,0,1,WS_RECV_START,1584569211896,18,
10,0,1,WS_RECV_END,1584569212254,18,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569212254,19,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569218181,19,
10,0,1,WS_SEND_START,1584569218181,19,
10,0,1,WS_SEND_END,1584569218181,19,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569218181,20,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569220395,20,
10,0,1,WS_SEND_START,1584569220396,20,
10,0,1,WS_SEND_END,1584569220396,20,
10,0,1,WS_RECV_START,1584569220396,21,
10,0,1,WS_RECV_END,1584569220864,21,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569220864,22,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569223908,22,
10,0,1,WS_SEND_START,1584569223908,22,
10,0,1,WS_SEND_END,1584569223908,22,
10,0,1,WS_RECV_START,1584569223908,23,
10,0,1,WS_RECV_END,1584569224572,23,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569224572,24,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569228862,24,
10,0,1,WS_SEND_START,1584569228862,24,
10,0,1,WS_SEND_END,1584569228862,24,
10,0,1,WS_RECV_START,1584569228862,25,
10,0,1,WS_RECV_END,1584569228885,25,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569228885,26,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569230798,26,
10,0,1,WS_SEND_START,1584569230798,26,
10,0,1,WS_SEND_END,1584569230798,26,
10,0,1,WS_RECV_START,1584569230799,27,
10,0,1,WS_RECV_END,1584569230811,27,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569230811,28,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569238239,28,
10,0,1,WS_SEND_START,1584569238240,28,
10,0,1,WS_SEND_END,1584569238240,28,
10,0,1,WS_RECV_START,1584569238240,29,
10,0,1,WS_RECV_END,1584569238513,29,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569238513,30,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569242608,30,
10,0,1,WS_SEND_START,1584569242608,30,
10,0,1,WS_SEND_END,1584569242608,30,
10,0,1,WS_RECV_START,1584569242608,31,
10,0,1,WS_RECV_END,1584569243025,31,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569243025,32,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569244558,32,
10,0,1,WS_SEND_START,1584569244558,32,
10,0,1,WS_SEND_END,1584569244558,32,
10,0,1,WS_RECV_START,1584569244558,33,
10,0,1,WS_RECV_END,1584569244590,33,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569244590,34,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569244600,34,
10,0,1,REQ_GET_START,1584569244600,34,
10,0,1,REQ_GET_END,1584569244604,34,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569244604,35,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569244610,35,
10,0,1,REQ_GET_START,1584569244610,35,
10,0,1,REQ_GET_END,1584569244614,35,
10,0,1,PLAYBACK_SLEEPBEFORE_START,1584569244615,36,
10,0,1,PLAYBACK_SLEEPBEFORE_END,1584569244637,36,
10,0,1,REQ_GET_START,1584569244637,36,
10,0,1,REQ_GET_END,1584569244641,36,
