# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 10 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
30,7,2,PLAYER_SESSION_CREATE,1584568609977,0,
30,7,2,REQ_HOME_START,1584568609977,4,
30,7,2,REQ_HOME_END,1584568612165,4,
30,7,2,WS_OPEN_START,1584568612165,5,
30,7,2,WS_OPEN_END,1584568612655,5,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568612655,6,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568612703,6,
30,7,2,WS_SEND_START,1584568612703,6,
30,7,2,WS_SEND_END,1584568612703,6,
30,7,2,WS_RECV_INIT_START,1584568612703,7,
30,7,2,WS_RECV_INIT_END,1584568612704,7,
30,7,2,WS_RECV_START,1584568612704,8,
30,7,2,WS_RECV_END,1584568616761,8,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568616761,9,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568619238,9,
30,7,2,WS_SEND_START,1584568619238,9,
30,7,2,WS_SEND_END,1584568619238,9,
30,7,2,WS_RECV_START,1584568619238,10,
30,7,2,WS_RECV_END,1584568619327,10,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568619327,11,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568626348,11,
30,7,2,WS_SEND_START,1584568626348,11,
30,7,2,WS_SEND_END,1584568626348,11,
30,7,2,WS_RECV_START,1584568626348,12,
30,7,2,WS_RECV_END,1584568626445,12,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568626445,13,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568629923,13,
30,7,2,WS_SEND_START,1584568629923,13,
30,7,2,WS_SEND_END,1584568629923,13,
30,7,2,WS_RECV_START,1584568629923,14,
30,7,2,WS_RECV_END,1584568630030,14,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568630030,15,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568633276,15,
30,7,2,WS_SEND_START,1584568633276,15,
30,7,2,WS_SEND_END,1584568633276,15,
30,7,2,WS_RECV_START,1584568633276,16,
30,7,2,WS_RECV_END,1584568633351,16,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568633352,17,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568635494,17,
30,7,2,WS_SEND_START,1584568635494,17,
30,7,2,WS_SEND_END,1584568635494,17,
30,7,2,WS_RECV_START,1584568635494,18,
30,7,2,WS_RECV_END,1584568636345,18,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568636345,19,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568642268,19,
30,7,2,WS_SEND_START,1584568642268,19,
30,7,2,WS_SEND_END,1584568642268,19,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568642268,20,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568644485,20,
30,7,2,WS_SEND_START,1584568644485,20,
30,7,2,WS_SEND_END,1584568644485,20,
30,7,2,WS_RECV_START,1584568644485,21,
30,7,2,WS_RECV_END,1584568645033,21,
30,7,2,PLAYBACK_SLEEPBEFORE_START,1584568645033,22,
30,7,2,PLAYBACK_SLEEPBEFORE_END,1584568648078,22,
30,7,2,PLAYBACK_FAIL,1584568648078,22,
