# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 10 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
18,6,1,PLAYER_SESSION_CREATE,1584568561477,0,
18,6,1,REQ_HOME_START,1584568561477,4,
18,6,1,REQ_HOME_END,1584568562000,4,
18,6,1,WS_OPEN_START,1584568562000,5,
18,6,1,WS_OPEN_END,1584568562286,5,
18,6,1,PLAYBACK_SLEEPBEFORE_START,1584568562287,6,
18,6,1,PLAYBACK_SLEEPBEFORE_END,1584568562333,6,
18,6,1,WS_SEND_START,1584568562333,6,
18,6,1,WS_SEND_END,1584568562333,6,
18,6,1,WS_RECV_INIT_START,1584568562333,7,
18,6,1,WS_RECV_INIT_END,1584568562333,7,
18,6,1,WS_RECV_START,1584568562333,8,
18,6,1,WS_RECV_END,1584568570724,8,
18,6,1,PLAYBACK_SLEEPBEFORE_START,1584568570724,9,
18,6,1,PLAYBACK_SLEEPBEFORE_END,1584568573202,9,
18,6,1,WS_SEND_START,1584568573202,9,
18,6,1,WS_SEND_END,1584568573202,9,
18,6,1,WS_RECV_START,1584568573202,10,
18,6,1,WS_RECV_END,1584568573514,10,
18,6,1,PLAYBACK_SLEEPBEFORE_START,1584568573514,11,
18,6,1,PLAYBACK_SLEEPBEFORE_END,1584568580536,11,
18,6,1,WS_SEND_START,1584568580538,11,
18,6,1,WS_SEND_END,1584568580538,11,
18,6,1,WS_RECV_START,1584568580538,12,
18,6,1,WS_RECV_END,1584568580596,12,
18,6,1,PLAYBACK_SLEEPBEFORE_START,1584568580596,13,
18,6,1,PLAYBACK_SLEEPBEFORE_END,1584568584077,13,
18,6,1,PLAYBACK_FAIL,1584568584077,13,
