# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 10 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
27,8,1,PLAYER_SESSION_CREATE,1584568597822,0,
27,8,1,REQ_HOME_START,1584568597822,4,
27,8,1,REQ_HOME_END,1584568600789,4,
27,8,1,WS_OPEN_START,1584568600789,5,
27,8,1,WS_OPEN_END,1584568603499,5,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568603499,6,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568603546,6,
27,8,1,WS_SEND_START,1584568603546,6,
27,8,1,WS_SEND_END,1584568603546,6,
27,8,1,WS_RECV_INIT_START,1584568603546,7,
27,8,1,WS_RECV_INIT_END,1584568603547,7,
27,8,1,WS_RECV_START,1584568603547,8,
27,8,1,WS_RECV_END,1584568609380,8,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568609382,9,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568611859,9,
27,8,1,WS_SEND_START,1584568611859,9,
27,8,1,WS_SEND_END,1584568611860,9,
27,8,1,WS_RECV_START,1584568611860,10,
27,8,1,WS_RECV_END,1584568612120,10,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568612120,11,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568619144,11,
27,8,1,WS_SEND_START,1584568619146,11,
27,8,1,WS_SEND_END,1584568619146,11,
27,8,1,WS_RECV_START,1584568619146,12,
27,8,1,WS_RECV_END,1584568619200,12,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568619200,13,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568622680,13,
27,8,1,WS_SEND_START,1584568622680,13,
27,8,1,WS_SEND_END,1584568622680,13,
27,8,1,WS_RECV_START,1584568622681,14,
27,8,1,WS_RECV_END,1584568622823,14,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568622823,15,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568626070,15,
27,8,1,WS_SEND_START,1584568626070,15,
27,8,1,WS_SEND_END,1584568626070,15,
27,8,1,WS_RECV_START,1584568626070,16,
27,8,1,WS_RECV_END,1584568626529,16,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568626529,17,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568628670,17,
27,8,1,WS_SEND_START,1584568628670,17,
27,8,1,WS_SEND_END,1584568628670,17,
27,8,1,WS_RECV_START,1584568628670,18,
27,8,1,WS_RECV_END,1584568628971,18,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568628971,19,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568634897,19,
27,8,1,WS_SEND_START,1584568634897,19,
27,8,1,WS_SEND_END,1584568634897,19,
27,8,1,PLAYBACK_SLEEPBEFORE_START,1584568634897,20,
27,8,1,PLAYBACK_SLEEPBEFORE_END,1584568637114,20,
27,8,1,PLAYBACK_FAIL,1584568637114,20,
