# https://dtkaplan.shinyapps.io/Little_App_F/ --workers 10 --loaded-duration-minutes 2 --output-dir run2
# {"appUrl":"https://dtkaplan.shinyapps.io/Little_App_F/","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"run2","overwriteOutput":false,"recordingPath":"recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
39,4,3,PLAYER_SESSION_CREATE,1584568639008,0,
39,4,3,REQ_HOME_START,1584568639008,4,
39,4,3,REQ_HOME_END,1584568639832,4,
39,4,3,WS_OPEN_START,1584568639832,5,
39,4,3,WS_OPEN_END,1584568640376,5,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568640376,6,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568640422,6,
39,4,3,WS_SEND_START,1584568640422,6,
39,4,3,WS_SEND_END,1584568640422,6,
39,4,3,WS_RECV_INIT_START,1584568640422,7,
39,4,3,WS_RECV_INIT_END,1584568640422,7,
39,4,3,WS_RECV_START,1584568640422,8,
39,4,3,WS_RECV_END,1584568646496,8,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568646496,9,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568648971,9,
39,4,3,WS_SEND_START,1584568648971,9,
39,4,3,WS_SEND_END,1584568648971,9,
39,4,3,WS_RECV_START,1584568648971,10,
39,4,3,WS_RECV_END,1584568649038,10,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568649039,11,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568656060,11,
39,4,3,WS_SEND_START,1584568656060,11,
39,4,3,WS_SEND_END,1584568656060,11,
39,4,3,WS_RECV_START,1584568656061,12,
39,4,3,WS_RECV_END,1584568656387,12,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568656387,13,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568659866,13,
39,4,3,WS_SEND_START,1584568659866,13,
39,4,3,WS_SEND_END,1584568659866,13,
39,4,3,WS_RECV_START,1584568659866,14,
39,4,3,WS_RECV_END,1584568660071,14,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568660071,15,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568663314,15,
39,4,3,WS_SEND_START,1584568663314,15,
39,4,3,WS_SEND_END,1584568663314,15,
39,4,3,WS_RECV_START,1584568663314,16,
39,4,3,WS_RECV_END,1584568663386,16,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568663386,17,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568665524,17,
39,4,3,WS_SEND_START,1584568665524,17,
39,4,3,WS_SEND_END,1584568665524,17,
39,4,3,WS_RECV_START,1584568665524,18,
39,4,3,WS_RECV_END,1584568665993,18,
39,4,3,PLAYBACK_SLEEPBEFORE_START,1584568665993,19,
39,4,3,PLAYBACK_SLEEPBEFORE_END,1584568671920,19,
39,4,3,PLAYBACK_FAIL,1584568671920,19,
